,dataset,date_captured,file_name,height,id,license,width,json_idx,is_eval
7489,Small object money,,882571_584.jpg,2100,1354,,2800,2,False
7490,Small object money,,824782_584.jpg,2100,1355,,2800,2,True
7491,Small object money,,821766_584.jpg,2100,1356,,2800,2,False
7492,Small object money,,911984_584.jpg,2100,1357,,2800,2,False
7493,Small object money,,862493_584.jpg,2100,1358,,2800,2,False
7494,Small object money,,824321_584.jpg,2100,1359,,2800,2,False
7495,Small object money,,812918_584.jpg,2100,1360,,2800,2,True
7496,Small object money,,882341_584.jpg,2100,1361,,2800,2,False
7497,Small object money,,911479_584.jpg,2100,1362,,2800,2,False
7498,Small object money,,890760_584.jpg,2100,1363,,2800,2,False
7499,Small object money,,840150_584.jpg,2100,1364,,2800,2,False
7500,Small object money,,912578_584.jpg,2100,1365,,2800,2,True
7501,Small object money,,863034_584.jpg,2100,1366,,2800,2,False
7502,Small object money,,808212_584.jpg,2100,1367,,2800,2,False
7503,Small object money,,911711_584.jpg,2100,1368,,2800,2,False
7504,Small object money,,892887_584.jpg,2100,1369,,2800,2,False
7505,Small object money,,980680_584.jpg,2100,1370,,2800,2,True
7506,Small object money,,843173_584.jpg,2100,1371,,2800,2,False
7507,Small object money,,911482_584.jpg,2100,1372,,2800,2,False
7508,Small object money,,875233_584.jpg,2100,1373,,2800,2,False
7509,Small object money,,820213_584.jpg,2100,1374,,2800,2,False
7510,Small object money,,853010_584.jpg,2100,1375,,2800,2,True
7511,Small object money,,810873_584.jpg,2100,1376,,2800,2,False
7512,Small object money,,822494_584.jpg,2100,1377,,2800,2,False
7513,Small object money,,858907_584.jpg,2100,1378,,2800,2,False
7514,Small object money,,882325_584.jpg,2100,1379,,2800,2,False
7515,Small object money,,892361_584.jpg,2100,1380,,2800,2,True
7516,Small object money,,849575_584.jpg,2100,1381,,2800,2,False
7517,Small object money,,906734_584.jpg,2100,1382,,2800,2,False
7518,Small object money,,831582_584.jpg,2100,1383,,2800,2,False
7519,Small object money,,813885_584.jpg,2100,1384,,2800,2,False
7520,Small object money,,918714_584.jpg,2100,1385,,2800,2,True
7521,Small object money,,862424_584.jpg,2100,1386,,2800,2,False
7522,Small object money,,847036_584.jpg,2100,1387,,2800,2,False
7523,Small object money,,872706_584.jpg,2100,1388,,2800,2,False
7524,Small object money,,864338_584.jpg,2100,1389,,2800,2,False
7525,Small object money,,884271_584.jpg,2100,1390,,2800,2,True
7526,Small object money,,840047_584.jpg,2100,1391,,2800,2,False
7527,Small object money,,855143_584.jpg,2100,1392,,2800,2,False
7528,Small object money,,865794_584.jpg,2100,1393,,2800,2,False
7529,Small object money,,873790_584.jpg,2100,1394,,2800,2,False
7530,Small object money,,832314_584.jpg,2100,1395,,2800,2,True
7531,Small object money,,890857_584.jpg,2100,1396,,2800,2,False
7532,Small object money,,882884_584.jpg,2100,1397,,2800,2,False
7533,Small object money,,818305_584.jpg,2100,1398,,2800,2,False
7534,Small object money,,847430_584.jpg,2100,1399,,2800,2,False
7535,Small object money,,908967_584.jpg,2100,1400,,2800,2,True
7536,Small object money,,824938_584.jpg,2100,1401,,2800,2,False
7537,Small object money,,822260_584.jpg,2100,1402,,2800,2,False
7538,Small object money,,813560_584.jpg,2100,1403,,2800,2,False
7539,Small object money,,850914_584.jpg,2100,1404,,2800,2,False
7540,Small object money,,902364_584.jpg,2100,1405,,2800,2,True
7541,Small object money,,884334_584.jpg,2100,1406,,2800,2,False
7542,Small object money,,840206_584.jpg,2100,1407,,2800,2,False
7543,Small object money,,902406_584.jpg,2100,1408,,2800,2,False
7544,Small object money,,902503_584.jpg,2100,1409,,2800,2,False
7545,Small object money,,862593_584.jpg,2100,1410,,2800,2,True
7546,Small object money,,1036387_584.jpg,2100,1411,,2800,2,False
7547,Small object money,,813859_584.jpg,2100,1412,,2800,2,False
7548,Small object money,,827950_584.jpg,2100,1413,,2800,2,False
7549,Small object money,,825027_584.jpg,2100,1414,,2800,2,False
7550,Small object money,,911478_584.jpg,2100,1415,,2800,2,True
7551,Small object money,,841415_584.jpg,2100,1416,,2800,2,False
7552,Small object money,,809194_584.jpg,2100,1417,,2800,2,False
7553,Small object money,,865891_584.jpg,2100,1418,,2800,2,False
7554,Small object money,,989256_584.jpg,2100,1419,,2800,2,False
7555,Small object money,,903621_584.jpg,2100,1420,,2800,2,True
7556,Small object money,,831892_584.jpg,2100,1421,,2800,2,False
7557,Small object money,,910374_584.jpg,2100,1422,,2800,2,False
7558,Small object money,,912053_584.jpg,2100,1423,,2800,2,False
7559,Small object money,,911858_584.jpg,2100,1424,,2800,2,False
7560,Small object money,,870120_584.jpg,2100,1425,,2800,2,True
7561,Small object money,,906607_584.jpg,2100,1426,,2800,2,False
7562,Small object money,,855653_584.jpg,2100,1427,,2800,2,False
7563,Small object money,,862630_584.jpg,2100,1428,,2800,2,False
7564,Small object money,,831220_584.jpg,2100,1429,,2800,2,False
7565,Small object money,,872756_584.jpg,2100,1430,,2800,2,True
7566,Small object money,,863331_584.jpg,2100,1431,,2800,2,False
7567,Small object money,,863112_584.jpg,2100,1432,,2800,2,False
7568,Small object money,,868588_584.jpg,2100,1433,,2800,2,False
7569,Small object money,,849707_584.jpg,2100,1434,,2800,2,False
7570,Small object money,,827938_584.jpg,2100,1435,,2800,2,True
7571,Small object money,,890980_584.jpg,2100,1436,,2800,2,False
7572,Small object money,,848247_584.jpg,2100,1437,,2800,2,False
7573,Small object money,,845463_584.jpg,2100,1438,,2800,2,False
7574,Small object money,,873082_584.jpg,2100,1439,,2800,2,False
7575,Small object money,,814288_584.jpg,2100,1440,,2800,2,True
7576,Small object money,,838973_584.jpg,2100,1441,,2800,2,False
7577,Small object money,,883041_584.jpg,2100,1442,,2800,2,False
7578,Small object money,,844568_584.jpg,2100,1443,,2800,2,False
7579,Small object money,,852331_584.jpg,2100,1444,,2800,2,False
7580,Small object money,,845483_584.jpg,2100,1445,,2800,2,True
7581,Small object money,,912137_584.jpg,2100,1446,,2800,2,False
7582,Small object money,,890523_584.jpg,2100,1447,,2800,2,False
7583,Small object money,,824301_584.jpg,2100,1448,,2800,2,False
7584,Small object money,,853011_584.jpg,2100,1449,,2800,2,False
7585,Small object money,,898856_584.jpg,2100,1450,,2800,2,True
7586,Small object money,,832309_584.jpg,2100,1451,,2800,2,False
7587,Small object money,,817940_584.jpg,2100,1452,,2800,2,False
7588,Small object money,,823573_584.jpg,2100,1453,,2800,2,False
7589,Small object money,,822275_584.jpg,2100,1454,,2800,2,False
7590,Small object money,,866867_584.jpg,2100,1455,,2800,2,True
7591,Small object money,,1041721_584.jpg,2100,1456,,2800,2,False
7592,Small object money,,821256_584.jpg,2100,1457,,2800,2,False
7593,Small object money,,845388_584.jpg,2100,1458,,2800,2,False
7594,Small object money,,903772_584.jpg,2100,1459,,2800,2,False
7595,Small object money,,876919_584.jpg,2100,1460,,2800,2,True
7596,Small object money,,884767_584.jpg,2100,1461,,2800,2,False
7597,Small object money,,844578_584.jpg,2100,1462,,2800,2,False
7598,Small object money,,873054_584.jpg,2100,1463,,2800,2,False
7599,Small object money,,883801_584.jpg,2100,1464,,2800,2,False
7600,Small object money,,906741_584.jpg,2100,1465,,2800,2,True
7601,Small object money,,864539_584.jpg,2100,1466,,2800,2,False
7602,Small object money,,913224_584.jpg,2100,1467,,2800,2,False
7603,Small object money,,816008_584.jpg,2100,1468,,2800,2,False
7604,Small object money,,869461_584.jpg,2100,1469,,2800,2,False
7605,Small object money,,875841_584.jpg,2100,1470,,2800,2,True
7606,Small object money,,873590_584.jpg,2100,1471,,2800,2,False
7607,Small object money,,884297_584.jpg,2100,1472,,2800,2,False
7608,Small object money,,890870_584.jpg,2100,1473,,2800,2,False
7609,Small object money,,882602_584.jpg,2100,1474,,2800,2,False
7610,Small object money,,882386_584.jpg,2100,1475,,2800,2,True
7611,Small object money,,825149_584.jpg,2100,1476,,2800,2,False
7612,Small object money,,844563_584.jpg,2100,1477,,2800,2,False
7613,Small object money,,858900_584.jpg,2100,1478,,2800,2,False
7614,Small object money,,846026_584.jpg,2100,1479,,2800,2,False
7615,Small object money,,810662_584.jpg,2100,1480,,2800,2,True
7616,Small object money,,862650_584.jpg,2100,1481,,2800,2,False
7617,Small object money,,911685_584.jpg,2100,1482,,2800,2,False
7618,Small object money,,883760_584.jpg,2100,1483,,2800,2,False
7619,Small object money,,821774_584.jpg,2100,1484,,2800,2,False
7620,Small object money,,864207_584.jpg,2100,1485,,2800,2,True
7621,Small object money,,840212_584.jpg,2100,1486,,2800,2,False
7622,Small object money,,838565_584.jpg,2100,1487,,2800,2,False
7623,Small object money,,810666_584.jpg,2100,1488,,2800,2,False
7624,Small object money,,868956_584.jpg,2100,1489,,2800,2,False
7625,Small object money,,866997_584.jpg,2100,1490,,2800,2,True
7626,Small object money,,863015_584.jpg,2100,1491,,2800,2,False
7627,Small object money,,869990_584.jpg,2100,1492,,2800,2,False
7628,Small object money,,847099_584.jpg,2100,1493,,2800,2,False
7629,Small object money,,891632_584.jpg,2100,1494,,2800,2,False
7630,Small object money,,878855_584.jpg,2100,1495,,2800,2,True
7631,Small object money,,864382_584.jpg,2100,1496,,2800,2,False
7632,Small object money,,863864_584.jpg,2100,1497,,2800,2,False
7633,Small object money,,864413_584.jpg,2100,1498,,2800,2,False
7634,Small object money,,852309_584.jpg,2100,1499,,2800,2,False
7635,Small object money,,911468_584.jpg,2100,1500,,2800,2,True
7636,Small object money,,843485_584.jpg,2100,1501,,2800,2,False
7637,Small object money,,824281_584.jpg,2100,1502,,2800,2,False
7638,Small object money,,824272_584.jpg,2100,1503,,2800,2,False
7639,Small object money,,912102_584.jpg,2100,1504,,2800,2,False
7640,Small object money,,920333_584.jpg,2100,1505,,2800,2,True
7641,Small object money,,864534_584.jpg,2100,1506,,2800,2,False
7642,Small object money,,818306_584.jpg,2100,1507,,2800,2,False
7643,Small object money,,944344_584.jpg,2100,1508,,2800,2,False
7644,Small object money,,845409_584.jpg,2100,1509,,2800,2,False
7645,Small object money,,872781_584.jpg,2100,1510,,2800,2,True
7646,Small object money,,881115_584.jpg,2100,1511,,2800,2,False
7647,Small object money,,873034_584.jpg,2100,1512,,2800,2,False
7648,Small object money,,912119_584.jpg,2100,1513,,2800,2,False
7649,Small object money,,888815_584.jpg,2100,1514,,2800,2,False
7650,Small object money,,867051_584.jpg,2100,1515,,2800,2,True
7651,Small object money,,866275_584.jpg,2100,1516,,2800,2,False
7652,Small object money,,911881_584.jpg,2100,1517,,2800,2,False
7653,Small object money,,863093_584.jpg,2100,1518,,2800,2,False
7654,Small object money,,862678_584.jpg,2100,1519,,2800,2,False
7655,Small object money,,868937_584.jpg,2100,1520,,2800,2,True
7656,Small object money,,892508_584.jpg,2100,1521,,2800,2,False
7657,Small object money,,910016_584.jpg,2100,1522,,2800,2,False
7658,Small object money,,856135_584.jpg,2100,1523,,2800,2,False
7659,Small object money,,882170_584.jpg,2100,1524,,2800,2,False
7660,Small object money,,849131_584.jpg,2100,1525,,2800,2,True
7661,Small object money,,830178_584.jpg,2100,1526,,2800,2,False
7662,Small object money,,863380_584.jpg,2100,1527,,2800,2,False
7663,Small object money,,853883_584.jpg,2100,1528,,2800,2,False
7664,Small object money,,862677_584.jpg,2100,1529,,2800,2,False
7665,Small object money,,864334_584.jpg,2100,1530,,2800,2,True
7666,Small object money,,824975_584.jpg,2100,1531,,2800,2,False
7667,Small object money,,823588_584.jpg,2100,1532,,2800,2,False
7668,Small object money,,840045_584.jpg,2100,1533,,2800,2,False
7669,Small object money,,848820_584.jpg,2100,1534,,2800,2,False
7670,Small object money,,862991_584.jpg,2100,1535,,2800,2,True
7671,Small object money,,892688_584.jpg,2100,1536,,2800,2,False
7672,Small object money,,871657_584.jpg,2100,1537,,2800,2,False
7673,Small object money,,845753_584.jpg,2100,1538,,2800,2,False
7674,Small object money,,879593_584.jpg,2100,1539,,2800,2,False
7675,Small object money,,866894_584.jpg,2100,1540,,2800,2,True
7676,Small object money,,876909_584.jpg,2100,1541,,2800,2,False
7677,Small object money,,844184_584.jpg,2100,1542,,2800,2,False
7678,Small object money,,843321_584.jpg,2100,1543,,2800,2,False
7679,Small object money,,830204_584.jpg,2100,1544,,2800,2,False
7680,Small object money,,828950_584.jpg,2100,1545,,2800,2,True
7681,Small object money,,866906_584.jpg,2100,1546,,2800,2,False
7682,Small object money,,863076_584.jpg,2100,1547,,2800,2,False
7683,Small object money,,892375_584.jpg,2100,1548,,2800,2,False
7684,Small object money,,882164_584.jpg,2100,1549,,2800,2,False
7685,Small object money,,820086_584.jpg,2100,1550,,2800,2,True
7686,Small object money,,848251_584.jpg,2100,1551,,2800,2,False
7687,Small object money,,843825_584.jpg,2100,1552,,2800,2,False
7688,Small object money,,854463_584.jpg,2100,1553,,2800,2,False
7689,Small object money,,823328_584.jpg,2100,1554,,2800,2,False
7690,Small object money,,866294_584.jpg,2100,1555,,2800,2,True
7691,Small object money,,892593_584.jpg,2100,1556,,2800,2,False
7692,Small object money,,843171_584.jpg,2100,1557,,2800,2,False
7693,Small object money,,882388_584.jpg,2100,1558,,2800,2,False
7694,Small object money,,912139_584.jpg,2100,1559,,2800,2,False
7695,Small object money,,971374_584.jpg,2100,1560,,2800,2,True
7696,Small object money,,857294_584.jpg,2100,1561,,2800,2,False
7697,Small object money,,863183_584.jpg,2100,1562,,2800,2,False
7698,Small object money,,832636_584.jpg,2100,1563,,2800,2,False
7699,Small object money,,852438_584.jpg,2100,1564,,2800,2,False
7700,Small object money,,805735_584.jpg,2100,1565,,2800,2,True
7701,Small object money,,884902_584.jpg,2100,1566,,2800,2,False
7702,Small object money,,831522_584.jpg,2100,1567,,2800,2,False
7703,Small object money,,834137_584.jpg,2100,1568,,2800,2,False
7704,Small object money,,879069_584.jpg,2100,1569,,2800,2,False
7705,Small object money,,849402_584.jpg,2100,1570,,2800,2,True
7706,Small object money,,848884_584.jpg,2100,1571,,2800,2,False
7707,Small object money,,863253_584.jpg,2100,1572,,2800,2,False
7708,Small object money,,911778_584.jpg,2100,1573,,2800,2,False
7709,Small object money,,876000_584.jpg,2100,1574,,2800,2,False
7710,Small object money,,855228_584.jpg,2100,1575,,2800,2,True
7711,Small object money,,911575_584.jpg,2100,1576,,2800,2,False
7712,Small object money,,882604_584.jpg,2100,1577,,2800,2,False
7713,Small object money,,862488_584.jpg,2100,1578,,2800,2,False
7714,Small object money,,855573_584.jpg,2100,1579,,2800,2,False
7715,Small object money,,843566_584.jpg,2100,1580,,2800,2,True
7716,Small object money,,840210_584.jpg,2100,1581,,2800,2,False
7717,Small object money,,884320_584.jpg,2100,1582,,2800,2,False
7718,Small object money,,888960_584.jpg,2100,1583,,2800,2,False
7719,Small object money,,823567_584.jpg,2100,1584,,2800,2,False
7720,Small object money,,861408_584.jpg,2100,1585,,2800,2,True
7721,Small object money,,806780_584.jpg,2100,1586,,2800,2,False
7722,Small object money,,883036_584.jpg,2100,1587,,2800,2,False
7723,Small object money,,863916_584.jpg,2100,1588,,2800,2,False
7724,Small object money,,862689_584.jpg,2100,1589,,2800,2,False
7725,Small object money,,891027_584.jpg,2100,1590,,2800,2,True
7726,Small object money,,806024_584.jpg,2100,1591,,2800,2,False
7727,Small object money,,851033_584.jpg,2100,1592,,2800,2,False
7728,Small object money,,824892_584.jpg,2100,1593,,2800,2,False
7729,Small object money,,862403_584.jpg,2100,1594,,2800,2,False
7730,Small object money,,911713_584.jpg,2100,1595,,2800,2,True
7731,Small object money,,849925_584.jpg,2100,1596,,2800,2,False
7732,Small object money,,822264_584.jpg,2100,1597,,2800,2,False
7733,Small object money,,843570_584.jpg,2100,1598,,2800,2,False
7734,Small object money,,869441_584.jpg,2100,1599,,2800,2,False
7735,Small object money,,867084_584.jpg,2100,1600,,2800,2,True
7736,Small object money,,858899_584.jpg,2100,1601,,2800,2,False
7737,Small object money,,882343_584.jpg,2100,1602,,2800,2,False
7738,Small object money,,882931_584.jpg,2100,1603,,2800,2,False
7739,Small object money,,883044_584.jpg,2100,1604,,2800,2,False
7740,Small object money,,856165_584.jpg,2100,1605,,2800,2,True
7741,Small object money,,863173_584.jpg,2100,1606,,2800,2,False
7742,Small object money,,884383_584.jpg,2100,1607,,2800,2,False
7743,Small object money,,898729_584.jpg,2100,1608,,2800,2,False
7744,Small object money,,865941_584.jpg,2100,1609,,2800,2,False
7745,Small object money,,824021_584.jpg,2100,1610,,2800,2,True
7746,Small object money,,892666_584.jpg,2100,1611,,2800,2,False
7747,Small object money,,832123_584.jpg,2100,1612,,2800,2,False
7748,Small object money,,847997_584.jpg,2100,1613,,2800,2,False
7749,Small object money,,858855_584.jpg,2100,1614,,2800,2,False
7750,Small object money,,858894_584.jpg,2100,1615,,2800,2,True
7751,Small object money,,862516_584.jpg,2100,1616,,2800,2,False
7752,Small object money,,858868_584.jpg,2100,1617,,2800,2,False
7753,Small object money,,845692_584.jpg,2100,1618,,2800,2,False
7754,Small object money,,855155_584.jpg,2100,1619,,2800,2,False
7755,Small object money,,903773_584.jpg,2100,1620,,2800,2,True
7756,Small object money,,862583_584.jpg,2100,1621,,2800,2,False
7757,Small object money,,806449_584.jpg,2100,1622,,2800,2,False
7758,Small object money,,858897_584.jpg,2100,1623,,2800,2,False
7759,Small object money,,862655_584.jpg,2100,1624,,2800,2,False
7760,Small object money,,849494_584.jpg,2100,1625,,2800,2,True
7761,Small object money,,869019_584.jpg,2100,1626,,2800,2,False
7762,Small object money,,806340_584.jpg,2100,1627,,2800,2,False
7763,Small object money,,914081_584.jpg,2100,1628,,2800,2,False
7764,Small object money,,903567_584.jpg,2100,1629,,2800,2,False
7765,Small object money,,863918_584.jpg,2100,1630,,2800,2,True
7766,Small object money,,878856_584.jpg,2100,1631,,2800,2,False
7767,Small object money,,912164_584.jpg,2100,1632,,2800,2,False
7768,Small object money,,852392_584.jpg,2100,1633,,2800,2,False
7769,Small object money,,824289_584.jpg,2100,1634,,2800,2,False
7770,Small object money,,858521_584.jpg,2100,1635,,2800,2,True
7771,Small object money,,823725_584.jpg,2100,1636,,2800,2,False
7772,Small object money,,912191_584.jpg,2100,1637,,2800,2,False
7773,Small object money,,845429_584.jpg,2100,1638,,2800,2,False
7774,Small object money,,821387_584.jpg,2100,1639,,2800,2,False
7775,Small object money,,849403_584.jpg,2100,1640,,2800,2,True
7776,Small object money,,914073_584.jpg,2100,1641,,2800,2,False
7777,Small object money,,863812_584.jpg,2100,1642,,2800,2,False
7778,Small object money,,866991_584.jpg,2100,1643,,2800,2,False
7779,Small object money,,864554_584.jpg,2100,1644,,2800,2,False
7780,Small object money,,823731_584.jpg,2100,1645,,2800,2,True
7781,Small object money,,821260_584.jpg,2100,1646,,2800,2,False
7782,Small object money,,810490_584.jpg,2100,1647,,2800,2,False
7783,Small object money,,822507_584.jpg,2100,1648,,2800,2,False
7784,Small object money,,868337_584.jpg,2100,1649,,2800,2,False
7785,Small object money,,893245_584.jpg,2100,1650,,2800,2,True
7786,Small object money,,890841_584.jpg,2100,1651,,2800,2,False
7787,Small object money,,883746_584.jpg,2100,1652,,2800,2,False
7788,Small object money,,914666_584.jpg,2100,1653,,2800,2,False
7789,Small object money,,858852_584.jpg,2100,1654,,2800,2,False
7790,Small object money,,873794_584.jpg,2100,1655,,2800,2,True
7791,Small object money,,879056_584.jpg,2100,1656,,2800,2,False
7792,Small object money,,879588_584.jpg,2100,1657,,2800,2,False
7793,Small object money,,1007811_584.jpg,2100,1658,,2800,2,False
7794,Small object money,,805673_584.jpg,2100,1659,,2800,2,False
7795,Small object money,,863789_584.jpg,2100,1660,,2800,2,True
7796,Small object money,,843739_584.jpg,2100,1661,,2800,2,False
7797,Small object money,,892381_584.jpg,2100,1662,,2800,2,False
7798,Small object money,,885792_584.jpg,2100,1663,,2800,2,False
7799,Small object money,,896042_584.jpg,2100,1664,,2800,2,False
7800,Small object money,,864555_584.jpg,2100,1665,,2800,2,True
7801,Small object money,,813922_584.jpg,2100,1666,,2800,2,False
7802,Small object money,,831744_584.jpg,2100,1667,,2800,2,False
7803,Small object money,,911770_584.jpg,2100,1668,,2800,2,False
7804,Small object money,,868311_584.jpg,2100,1669,,2800,2,False
7805,Small object money,,825286_584.jpg,2100,1670,,2800,2,True
7806,Small object money,,823335_584.jpg,2100,1671,,2800,2,False
7807,Small object money,,867096_584.jpg,2100,1672,,2800,2,False
7808,Small object money,,862220_584.jpg,2100,1673,,2800,2,False
7809,Small object money,,882356_584.jpg,2100,1674,,2800,2,False
7810,Small object money,,824895_584.jpg,2100,1675,,2800,2,True
7811,Small object money,,862494_584.jpg,2100,1676,,2800,2,False
7812,Small object money,,892677_584.jpg,2100,1677,,2800,2,False
7813,Small object money,,858867_584.jpg,2100,1678,,2800,2,False
7814,Small object money,,824356_584.jpg,2100,1679,,2800,2,False
7815,Small object money,,855671_584.jpg,2100,1680,,2800,2,True
7816,Small object money,,823317_584.jpg,2100,1681,,2800,2,False
7817,Small object money,,872749_584.jpg,2100,1682,,2800,2,False
7818,Small object money,,852520_584.jpg,2100,1683,,2800,2,False
7819,Small object money,,839795_584.jpg,2100,1684,,2800,2,False
7820,Small object money,,845470_584.jpg,2100,1685,,2800,2,True
7821,Small object money,,908994_584.jpg,2100,1686,,2800,2,False
7822,Small object money,,866891_584.jpg,2100,1687,,2800,2,False
7823,Small object money,,871638_584.jpg,2100,1688,,2800,2,False
7824,Small object money,,870129_584.jpg,2100,1689,,2800,2,False
7825,Small object money,,912050_584.jpg,2100,1690,,2800,2,True
7826,Small object money,,852838_584.jpg,2100,1691,,2800,2,False
7827,Small object money,,911799_584.jpg,2100,1692,,2800,2,False
7828,Small object money,,840755_584.jpg,2100,1693,,2800,2,False
7829,Small object money,,882124_584.jpg,2100,1694,,2800,2,False
7830,Small object money,,884553_584.jpg,2100,1695,,2800,2,True
7831,Small object money,,866900_584.jpg,2100,1696,,2800,2,False
7832,Small object money,,855157_584.jpg,2100,1697,,2800,2,False
7833,Small object money,,882734_584.jpg,2100,1698,,2800,2,False
7834,Small object money,,840754_584.jpg,2100,1699,,2800,2,False
7835,Small object money,,838342_584.jpg,2100,1700,,2800,2,True
7836,Small object money,,840780_584.jpg,2100,1701,,2800,2,False
7837,Small object money,,863729_584.jpg,2100,1702,,2800,2,False
7838,Small object money,,839673_584.jpg,2100,1703,,2800,2,False
7839,Small object money,,892466_584.jpg,2100,1704,,2800,2,False
7840,Small object money,,866870_584.jpg,2100,1705,,2800,2,True
7841,Small object money,,912151_584.jpg,2100,1706,,2800,2,False
7842,Small object money,,849030_584.jpg,2100,1707,,2800,2,False
7843,Small object money,,845747_584.jpg,2100,1708,,2800,2,False
7844,Small object money,,863105_584.jpg,2100,1709,,2800,2,False
7845,Small object money,,866881_584.jpg,2100,1710,,2800,2,True
7846,Small object money,,883782_584.jpg,2100,1711,,2800,2,False
7847,Small object money,,867009_584.jpg,2100,1712,,2800,2,False
7848,Small object money,,814039_584.jpg,2100,1713,,2800,2,False
7849,Small object money,,912256_584.jpg,2100,1714,,2800,2,False
7850,Small object money,,903643_584.jpg,2100,1715,,2800,2,True
7851,Small object money,,883022_584.jpg,2100,1716,,2800,2,False
7852,Small object money,,849571_584.jpg,2100,1717,,2800,2,False
7853,Small object money,,843551_584.jpg,2100,1718,,2800,2,False
7854,Small object money,,847032_584.jpg,2100,1719,,2800,2,False
7855,Small object money,,834147_584.jpg,2100,1720,,2800,2,True
7856,Small object money,,902409_584.jpg,2100,1721,,2800,2,False
7857,Small object money,,873801_584.jpg,2100,1722,,2800,2,False
7858,Small object money,,862292_584.jpg,2100,1723,,2800,2,False
7859,Small object money,,882904_584.jpg,2100,1724,,2800,2,False
7860,Small object money,,862306_584.jpg,2100,1725,,2800,2,True
7861,Small object money,,891029_584.jpg,2100,1726,,2800,2,False
7862,Small object money,,847413_584.jpg,2100,1727,,2800,2,False
7863,Small object money,,845415_584.jpg,2100,1728,,2800,2,False
7864,Small object money,,835938_584.jpg,2100,1729,,2800,2,False
7865,Small object money,,854419_584.jpg,2100,1730,,2800,2,True
7866,Small object money,,863766_584.jpg,2100,1731,,2800,2,False
7867,Small object money,,813906_584.jpg,2100,1732,,2800,2,False
7868,Small object money,,862414_584.jpg,2100,1733,,2800,2,False
7869,Small object money,,858917_584.jpg,2100,1734,,2800,2,False
7870,Small object money,,813860_584.jpg,2100,1735,,2800,2,True
7871,Small object money,,873604_584.jpg,2100,1736,,2800,2,False
7872,Small object money,,861908_584.jpg,2100,1737,,2800,2,False
7873,Small object money,,821592_584.jpg,2100,1738,,2800,2,False
7874,Small object money,,910291_584.jpg,2100,1739,,2800,2,False
7875,Small object money,,847038_584.jpg,2100,1740,,2800,2,True
7876,Small object money,,858911_584.jpg,2100,1741,,2800,2,False
7877,Small object money,,843828_584.jpg,2100,1742,,2800,2,False
7878,Small object money,,843158_584.jpg,2100,1743,,2800,2,False
7879,Small object money,,882613_584.jpg,2100,1744,,2800,2,False
7880,Small object money,,843180_584.jpg,2100,1745,,2800,2,True
7881,Small object money,,824795_584.jpg,2100,1746,,2800,2,False
7882,Small object money,,843550_584.jpg,2100,1747,,2800,2,False
7883,Small object money,,863088_584.jpg,2100,1748,,2800,2,False
7884,Small object money,,884344_584.jpg,2100,1749,,2800,2,False
7885,Small object money,,839469_584.jpg,2100,1750,,2800,2,True
7886,Small object money,,847971_584.jpg,2100,1751,,2800,2,False
7887,Small object money,,892599_584.jpg,2100,1752,,2800,2,False
7888,Small object money,,893240_584.jpg,2100,1753,,2800,2,False
7889,Small object money,,860592_584.jpg,2100,1754,,2800,2,False
7890,Small object money,,831565_584.jpg,2100,1755,,2800,2,True
7891,Small object money,,832817_584.jpg,2100,1756,,2800,2,False
7892,Small object money,,862573_584.jpg,2100,1757,,2800,2,False
7893,Small object money,,883934_584.jpg,2100,1758,,2800,2,False
7894,Small object money,,891758_584.jpg,2100,1759,,2800,2,False
7895,Small object money,,890527_584.jpg,2100,1760,,2800,2,True
7896,Small object money,,863821_584.jpg,2100,1761,,2800,2,False
7897,Small object money,,862844_584.jpg,2100,1762,,2800,2,False
7898,Small object money,,891004_584.jpg,2100,1763,,2800,2,False
7899,Small object money,,912234_584.jpg,2100,1764,,2800,2,False
7900,Small object money,,821393_584.jpg,2100,1765,,2800,2,True
7901,Small object money,,882422_584.jpg,2100,1766,,2800,2,False
7902,Small object money,,849020_584.jpg,2100,1767,,2800,2,False
7903,Small object money,,892585_584.jpg,2100,1768,,2800,2,False
7904,Small object money,,867015_584.jpg,2100,1769,,2800,2,False
7905,Small object money,,813856_584.jpg,2100,1770,,2800,2,True
7906,Small object money,,825023_584.jpg,2100,1771,,2800,2,False
7907,Small object money,,861502_584.jpg,2100,1772,,2800,2,False
7908,Small object money,,822491_584.jpg,2100,1773,,2800,2,False
7909,Small object money,,825276_584.jpg,2100,1774,,2800,2,False
7910,Small object money,,821378_584.jpg,2100,1775,,2800,2,True
7911,Small object money,,862577_584.jpg,2100,1776,,2800,2,False
7912,Small object money,,853818_584.jpg,2100,1777,,2800,2,False
7913,Small object money,,911494_584.jpg,2100,1778,,2800,2,False
7914,Small object money,,829234_584.jpg,2100,1779,,2800,2,False
7915,Small object money,,855586_584.jpg,2100,1780,,2800,2,True
7916,Small object money,,882624_584.jpg,2100,1781,,2800,2,False
7917,Small object money,,840757_584.jpg,2100,1782,,2800,2,False
7918,Small object money,,862621_584.jpg,2100,1783,,2800,2,False
7919,Small object money,,824993_584.jpg,2100,1784,,2800,2,False
7920,Small object money,,912232_584.jpg,2100,1785,,2800,2,True
7921,Small object money,,912160_584.jpg,2100,1786,,2800,2,False
7922,Small object money,,865640_584.jpg,2100,1787,,2800,2,False
7923,Small object money,,912122_584.jpg,2100,1788,,2800,2,False
7924,Small object money,,882334_584.jpg,2100,1789,,2800,2,False
